노선ID,노선번호,정류소순번,정류소명,노드ID
5200010000,10,54,한국산업인력공단남부지사,180890201
5200155000,155,58,한국산업인력공단남부지사,180890201
5200583000,583,54,한국산업인력공단남부지사,180890201
5200010000,10,55,동명대학교정문,180890202
5200155000,155,59,동명대학교정문,180890202
5200583000,583,55,동명대학교정문,180890202
5290708000,남구8,35,평화공원,180890204
5200010000,10,66,동명대학교후문,180900101
5200155000,155,65,동명대학교후문,180900101
5200583000,583,3,동명대학교후문,180900101
5203006000,3006,45,동명대학교후문,180900101
5291506000,사상구6,63,동명오거리,180900102
5200068000,68,3,동명대학교후문,180900103
5200134000,134,3,동명대학교후문,180900103
5200138000,138,72,동명대학교후문,180900103
5200138100,138-1,82,동명대학교후문,180900103
5203001000,3001,23,동명대학교후문,180900103
5200010000,10,58,용당동,180900201
5200138000,138,68,용당동,180900201
5200138100,138-1,78,용당동,180900201
5200155000,155,62,용당동,180900201
5203001000,3001,33,용당동,180900201
5203006000,3006,15,용당동,180900201
5200010000,10,57,부경대용당캠퍼스,180900202
5200068000,68,103,부경대용당캠퍼스,180900202
5200134000,134,99,부경대용당캠퍼스,180900202
5200138000,138,67,부경대용당캠퍼스,180900202
5200138100,138-1,77,부경대용당캠퍼스,180900202
5200155000,155,61,부경대용당캠퍼스,180900202
5200583000,583,57,부경대용당캠퍼스,180900202
5200010000,10,59,신선대부두입구,180900203
5200168000,168,2,신선대부두입구,180900203
5200020000,20,2,백운포고개,180910101
5200022000,22,5,백운포고개,180910101
5200024000,24,8,백운포고개,180910101
5200027000,27,8,백운포고개,180910101
5200039000,39,71,백운포고개,180910101
5200131000,131,81,백운포고개,180910101
5290702000,남구2,9,백운포고개,180910102
5290708000,남구8,2,백운포고개,180910102
5290702000,남구2,69,용호동벽산아파트,180910201
5290708000,남구8,50,용호동벽산아파트,180910201
5290709000,남구9,3,용주탕,180920101
5290709000,남구9,1,용호동경동아파트,180920102
5290709000,남구9,56,용호동경동아파트,180920102
5290709000,남구9,2,용호중학교,180920103
5200038000,38,47,삼익아파트,180930201
5200038000,38,111,삼익아파트,180930201
5200583000,583,18,삼익아파트,180930201
5200583000,583,41,삼익아파트,180930201
5200038000,38,48,신원아파트,180930202
5200038000,38,112,신원아파트,180930202
5200583000,583,19,신원아파트,180930202
5200583000,583,42,신원아파트,180930202
5290701000,남구1,24,삼익아파트,180930203
5290701000,남구1,25,신원아파트,180930204
5200040000,40,102,못골시장,180950101
5201001000,1001,63,못골시장,180950101
5201003000,1003,74,못골시장,180950101
5201003F00,1003-F,83,못골시장,180950101
5290705000,남구5,16,남구종합사회복지관,180980301
5290705000,남구5,57,남구종합사회복지관,180980301
5290705000,남구5,4,신연초등학교후문,180990101
5290705000,남구5,5,신연초등학교,180990102
5290705000,남구5,14,포부대,180990201
5290705000,남구5,13,신연초등학교후문,181000201
5290705000,남구5,12,신연초등학교,181000202
5290705000,남구5,55,관해암,181010101
5290705000,남구5,20,대성주택11동,181010201
5290705000,남구5,21,수정사,181010202
5290705000,남구5,23,대성주택,181020101
5290705000,남구5,22,호명사,181020102
5290705000,남구5,54,대성주택11동,181020201
5290705000,남구5,53,수정사,181020202
5290705000,남구5,24,우성아파트,181030101
5290705000,남구5,25,탑마트,181030102
5290705000,남구5,51,대성주택,181030201
5290705000,남구5,50,우성아파트,181030202
5290705000,남구5,52,호명사,181030203
5290705000,남구5,26,청호탕,181050201
5290705000,남구5,19,관해암,181070101
5290703000,남구3,50,부산공업고등학교사거리,181090301
5290706000,남구6,24,부산공업고등학교사거리,181090301
5290703000,남구3,2,동성하이타운,181100101
5290701000,남구1,7,동원로얄듀크아파트,181170101
5290709000,남구9,34,동원로얄듀크아파트,181170101
5290701000,남구1,38,세연고등학교,181200201
5200038000,38,49,대우아파트,181210101
5200038000,38,113,대우아파트,181210101
5200583000,583,20,대우아파트,181210101
5200583000,583,43,대우아파트,181210101
5290701000,남구1,26,대우아파트,181210102
5290701000,남구1,1,부산예술대학,181230101
5290701000,남구1,43,부산예술대학,181240301
5290702000,남구2,6,SK뷰아파트104동입구,181300101
5290702000,남구2,7,해군예비군훈련장,181300102
5290702000,남구2,72,부산해군회관,181300301
5290706000,남구6,52,솔개삼거리,181350101
5290706000,남구6,51,현대1차아파트,181350102
5200101000,101,56,현대아파트,181350201
5200168000,168,94,현대아파트,181350201
5200023000,23,1,감만동,181350301
5200026000,26,1,감만동,181350301
5200101000,101,58,동항초등학교,181350401
5200168000,168,5,동항초등학교,181350401
5290706000,남구6,8,감만시장,181360101
5200023000,23,65,감만동,181360201
5200026000,26,69,감만동,181360201
5200023000,23,2,감만시장,181360301
5200026000,26,2,감만시장,181360301
5200101000,101,59,감만시장,181360301
5200168000,168,6,감만시장,181360301
5200010000,10,62,현대오일뱅크,181370201
5200168000,168,95,현대오일뱅크,181370201
5290706000,남구6,54,성도주택,181380201
5290706000,남구6,3,성도주택,181410101
5290706000,남구6,56,부경대학교후문,181410301
5290706000,남구6,57,유창그린아파트,181410302
5290706000,남구6,53,해양맨션,181420101
5290706000,남구6,1,유창그린아파트,181440201
5290706000,남구6,9,평화탕,181450101
5290706000,남구6,10,이원맨션,181460101
5290706000,남구6,48,감만시장,181460201
5290706000,남구6,47,평화탕,181460202
5290706000,남구6,46,이원맨션,181480101
5290706000,남구6,12,동항중학교,181480201
5290706000,남구6,11,동항중학교아랫골목,181480202
5290706000,남구6,13,한림맨션,181490101
5290706000,남구6,44,동항중학교,181490201
5290706000,남구6,45,동항중학교아랫골목,181490202
5290706000,남구6,14,대유그린빌,181500301
5290706000,남구6,15,안전가스상사,181540201
5290706000,남구6,43,한림맨션,181540301
5290706000,남구6,42,대유그린빌,181550101
5290706000,남구6,16,국제아파트,181550201
5290706000,남구6,17,자유5차아파트,181560201
5200020000,20,70,백운포고개,181570201
5200022000,22,96,백운포고개,181570201
5200024000,24,55,백운포고개,181570201
5200027000,27,73,백운포고개,181570201
5200039000,39,63,백운포고개,181570201
5200131000,131,74,백운포고개,181570201
5290702000,남구2,68,백운포고개,181570202
5290708000,남구8,49,백운포고개,181570202
5200020000,20,3,부산성모병원,181570301
5200022000,22,6,부산성모병원,181570301
5200024000,24,9,부산성모병원,181570301
5200027000,27,9,부산성모병원,181570301
5200039000,39,72,부산성모병원,181570301
5200131000,131,82,부산성모병원,181570301
5200020000,20,4,용호시장.용호골목시장,181570302
5200039000,39,73,용호시장.용호골목시장,181570302
5200131000,131,83,용호시장.용호골목시장,181570302
5200022000,22,7,용호시장.용호골목시장,181570303
5200024000,24,10,용호시장.용호골목시장,181570303
5200027000,27,10,용호시장.용호골목시장,181570303
5200022000,22,8,용호사거리,181570304
5200027000,27,11,용호사거리,181570304
5290702000,남구2,10,부산성모병원,181570305
5290708000,남구8,3,부산성모병원,181570305
5290702000,남구2,11,용호시장,181570306
5290708000,남구8,4,용호시장,181570306
5290702000,남구2,12,용호골목시장,181570307
5290708000,남구8,5,용호골목시장,181570307
5290702000,남구2,13,용호동우체국,181570308
5290708000,남구8,6,용호동우체국,181570308
5290702000,남구2,14,용호사거리,181570309
5290708000,남구8,7,용호사거리,181570309
5200138000,138,57,연포초등학교,181640101
5290709000,남구9,32,해연중학교,181640102
5291506000,사상구6,48,해연중학교,181640102
5290709000,남구9,24,대연롯데캐슬레전드후문,181640201
5200010000,10,78,연포초등학교,181640301
5200101000,101,71,연포초등학교,181640301
5200138000,138,81,연포초등학교,181640301
5290709000,남구9,28,마마빌라,181650101
5290709000,남구9,29,중앙고등학교,181650102
5290709000,남구9,31,대연롯데캐슬레전드후문,181660101
5290709000,남구9,30,일산아파트,181660102
5290709000,남구9,27,마마빌라,181660201
5290709000,남구9,26,중앙고등학교,181660202
5290709000,남구9,25,일산아파트,181660203
5200020000,20,71,백운포,181670201
5200022000,22,97,백운포,181670201
5200024000,24,62,백운포,181670201
5200027000,27,80,백운포,181670201
5200039000,39,64,백운포,181670201
5200020000,20,1,백운포,181680101
5200022000,22,4,백운포,181680101
5200024000,24,1,백운포,181680101
5200027000,27,1,백운포,181680101
5200039000,39,70,백운포,181680101
5200015000,15,4,유림아파트,181690301
5200111000,111,4,유림아파트,181690301
5200111100,111-1,48,유림아파트,181690301
5200121000,121,4,유림아파트,181690301
5200015000,15,120,금곡화목아파트,181700101
5200111000,111,110,금곡화목아파트,181700101
5200111100,111-1,41,금곡화목아파트,181700101
5200121000,121,93,금곡화목아파트,181700101
5200015000,15,1,금곡주공1단지,181710101
5200111000,111,1,금곡주공1단지,181710101
5200111100,111-1,45,금곡주공1단지,181710101
5200121000,121,1,금곡주공1단지,181710101
5290803000,북구3,2,금곡동부산은행,181710201
5290803000,북구3,53,금곡주차장,181710302
5290803000,북구3,1,금곡주차장,181720202
5290803000,북구3,52,금곡동부산은행,181730101
5290803000,북구3,3,금곡동새마을금고,181730301
5290803000,북구3,50,금곡동국민은행,181740101
5200015000,15,119,유림아파트,181740201
5200111000,111,109,유림아파트,181740201
5200111100,111-1,40,유림아파트,181740201
5200121000,121,92,유림아파트,181740201
5200015000,15,5,금곡중학교,181740301
5200111000,111,5,금곡중학교,181740301
5200111100,111-1,49,금곡중학교,181740301
5200121000,121,5,금곡중학교,181740301
5290803000,북구3,5,금곡중학교,181740302
5290803000,북구3,51,금곡동새마을금고,181750101
5290803000,북구3,4,금곡동국민은행,181750301
5200015000,15,3,금곡화목아파트,181760301
5200111000,111,3,금곡화목아파트,181760301
5200111100,111-1,47,금곡화목아파트,181760301
5200121000,121,3,금곡화목아파트,181760301
5200015000,15,105,대림아파트,181810101
5200059000,59,125,대림아파트,181810101
5200111000,111,95,대림아파트,181810101
5200121000,121,78,대림아파트,181810101
5200126000,126,124,대림아파트,181810101
5290803000,북구3,35,대림아파트,181810102
5290807000,북구7,21,대림아파트,181810102
5291101000,금정구1,37,대림아파트,181810102
5290803000,북구3,34,화명롯데캐슬아파트,181810103
5290807000,북구7,20,화명롯데캐슬아파트,181810103
5291101000,금정구1,36,화명롯데캐슬아파트,181810103
5200015000,15,18,북부경찰서,181810201
5200059000,59,10,북부경찰서,181810201
5200111000,111,18,북부경찰서,181810201
5200121000,121,18,북부경찰서,181810201
5200126000,126,16,북부경찰서,181810201
5290803000,북구3,20,북부경찰서,181810202
5290807000,북구7,6,북부경찰서,181810202
5291101000,금정구1,22,북부경찰서,181810202
5200015000,15,102,수정역,181820101
5200059000,59,122,수정역,181820101
5200111000,111,92,수정역,181820101
5200121000,121,75,수정역,181820101
5200126000,126,121,수정역,181820101
5290803000,북구3,31,수정역,181820102
5290807000,북구7,17,수정역,181820102
5291101000,금정구1,33,수정역,181820102
5200015000,15,21,수정강변타운후문,181820301
5200059000,59,13,수정강변타운후문,181820301
5200111000,111,21,수정강변타운후문,181820301
5200121000,121,21,수정강변타운후문,181820301
5200300000,300,35,수정강변타운후문,181820301
5200015000,15,22,구룡사,181820302
5200059000,59,14,구룡사,181820302
5200111000,111,22,구룡사,181820302
5200121000,121,22,구룡사,181820302
