구군,주소,관광지명
기장군,부산광역시 기장군 장안읍 장안로 18,장안캠프
기장군,부산광역시 기장군 일광면 학리길 16,전산가든
기장군,부산광역시 기장군 일광읍 기장대로 673,전자랜드 랜드500 기장메가마트점
기장군,부산광역시 기장군 기장읍 차성로 314,전자랜드 랜드500 기장점
기장군,부산광역시 기장군 정관읍 정관중앙로 122,정관박물관
기장군,부산광역시 기장군 정관읍 구연3로 27,정관생태하천학습문화축제
기장군,부산광역시 기장군 정관읍 정관6로 5-20,정관신도시시장
기장군,부산광역시 기장군 정관읍 모전로 7,정관아쿠아드림파크
기장군,부산광역시 기장군 정관읍 정관8로 16-5,정관온천
기장군,부산광역시 기장군 기장읍 연화리 297-5,젖병등대
기장군,부산광역시 기장군 기장읍 기장해안로 147,제옥스 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 일광읍 이천8길 132-20,제이스 생텀커피
기장군,부산광역시 기장군 일광읍 이천8길 132-20,제이스글램핑
기장군,부산광역시 기장군 기장읍 대변3길 8,제이엠커피로스터스 부산 본점
기장군,부산광역시 기장군 공수2길 3-2,제주항통갈치
기장군,부산광역시 기장군 기장읍 기장해안로 147,주크 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 연화1길 215,죽도횟집
기장군,부산광역시 기장군 기장읍 두호1길 2-7,죽성드림세트장
기장군,부산광역시 기장군 기장읍 죽성리 30-33,죽성항
기장군,부산광역시 기장군 기장읍 기장해안로 147,지고트 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,지고트 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,지미추 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,지오다노 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,지오송지오 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 일광면 기장해안로 1272,지오클럽
기장군,부산광역시 기장군 기장읍 기장해안로 147,지컷 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,지컷 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,진도모피 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 연화1길 65,진품물회
기장군,부산광역시 기장군 기장읍 기장해안로 147,질스튜어트 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,질스튜어트 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,질스튜어트뉴욕 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 880,채플린
기장군,부산광역시 기장군 장안읍 장안리,척판암(부산)
기장군,부산광역시 기장군 철마면 난들길 8,철마대가한우직판장
기장군,부산광역시 기장군 철마면 개좌로 763,철마원조추어탕
기장군,부산광역시 기장군 철마면 이곡1길 6-6,철마한우산마루
기장군,부산광역시 기장군 철마면 곰내길 308,철마한우수목원
기장군,부산광역시 기장군 화용길 103-17,초오록
기장군,부산광역시 기장군 정관읍 병산1길 18,초원숲속캠핑장
기장군,부산광역시 기장군 일광읍 일광로 648,칠암만장
기장군,부산광역시 기장군 칠암1길 7-10,칠암사계
기장군,부산광역시 기장군 일광면 문오성길 547,칠암일번지횟집
기장군,부산광역시 기장군 일광면 문오성길 510,칠암항
기장군,부산광역시 기장군 일광읍 기장대로 1075-3,카덴96
기장군,부산광역시 기장군 장안읍 상장안1길 29-4,카페 도토리 로스터스
기장군,부산광역시 기장군 기장읍 기장해안로 509,카페공지
기장군,부산광역시 기장군 기장읍 연화1길 73,카페베이스
기장군,부산광역시 기장군 일광읍 일광로 310,카페오시오
기장군,부산광역시 기장군 기장읍 기장해안로 34-16,카페윤
기장군,부산광역시 기장군 기장읍 기장해안로 147,캉골 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,캉골키즈 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,캘러웨이 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,캘빈클라인진 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,캠브리지 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,캡텐 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,커버낫 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,커버낫 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,커스텀멜로우 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,컨버스 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,컬럼비아 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,케네스레이디 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,코닥 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,코닥어패럴 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,코데즈컴바인 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,코드그라피 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 32,코랄라니
기장군,부산광역시 기장군 장안읍 정관로 1133,코메타LUX 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,코오롱스포츠 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,코오롱스포츠 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,코치 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,코치 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,콜핑 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,쿠론 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,쿠론 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,크록스 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,클라터뮤젠 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,클럽모나코 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 장안읍 정관로 1142,키위키즈랜드
기장군,부산광역시 기장군 장안읍 정관로 1133,타미힐피거 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,타이틀리스트  롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,타이틀리스트 스페셜스토어 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,타이틀리스트 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,타임 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,타임 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 일광면 문오성길 31,탐복
기장군,부산광역시 기장군 장안읍 정관로 1133,탠디 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 장안읍 정관로 1133,테팔 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,토박스 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,토이저러스 롯데마트 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,투미 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,트위 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 601,파도횟집
기장군,부산광역시 기장군 기장읍 기장해안로 147,파리게이츠 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,파비아나필리피 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,파슨스 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,파크랜드 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,파타고니아 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 석산1길 41,팜카페
기장군,부산광역시 기장군 기장읍 기장해안로 147,펜디 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,펜디키즈 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 일광읍 문오성길 43,포에버얌 부산기장점
기장군,부산광역시 기장군 기장읍 동부산관광로 8,포트메리온 롯데몰 메종 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,폴로랄프로렌 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,폴햄 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,풋조이 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 250,풍원장시골밥상집
기장군,부산광역시 기장군 기장읍 기장해안로 147,프리미엄아울렛약국 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,피그먼트 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장해안로 864,피크스퀘어
기장군,부산광역시 기장군 장안읍 정관로 1133,핑골프 신세계사이먼프리미엄아울렛 부산점
기장군,부산광역시 기장군 기장읍 기장해안로 147,하고하우스 롯데프리미엄아울렛 동부산점
기장군,부산광역시 기장군 기장읍 내리길 146-5,하녹
기장군,부산광역시 기장군 정관읍 병산2로 54-23,하늘아래 첫 집
기장군,부산광역시 기장군 일광읍 일광로 792,하바나
기장군,부산광역시 기장군 일광면 학리 251-13,학리항(학리방파제)
기장군,부산광역시 기장군 기장읍 기장해안로 340,해광사
기장군,부산광역시 기장군 기장읍 연화1길 187,해녀조씨할매집
